image,timestamp,response,pred_label,pred_conf,pred_llm_judge
cat6-bear1,2024-02-04 18:13:06,"The image features a cat sitting on a blanket, with another cat lying on top of it. The cat on the blanket is looking at the camera, and the cat on top of it is looking at the camera as well.",cat,0.9999956,H
elephant6-knife2,2024-02-04 18:13:06,A close up of a black and white picture of a bear.,bear,0.9999969,B
airplane4-airplane1,2024-02-04 18:13:07,"The image is a collage of various airplane parts, including the tail, wing, and fuselage.",airplane,1.0,A
airplane10-bear3,2024-02-04 18:13:08,A close up of a brown animal with long hair.,dog,0.9856926,B
car5-bottle1,2024-02-04 18:13:08,"The image is a collage of various bottles and a car, with the car being the main focus.",bottle,0.96712375,G
chair10-car2,2024-02-04 18:13:09,A colorful image of a motorcycle with a red stripe on the side.,truck,0.7767724,X
chair6-truck2,2024-02-04 18:13:10,"The image is a close-up of a chair with a pinkish background, which is blurry and has a silver or chrome finish.",chair,0.9999939,I
bicycle8-boat1,2024-02-04 18:13:11,The image is a close-up of a bicycle with a colorful frame.,bicycle,0.99999976,C
dog4-chair1,2024-02-04 18:13:11,The image is a blurry photo of a theater with many empty seats.,airplane,0.97382826,X
knife4-boat1,2024-02-04 18:13:12,A colorful image of a boat with a lot of different colors and shapes.,boat,0.9999999,E
bottle7-clock1,2024-02-04 18:13:14,"The image is a collage of various clocks, including a large clock with a face and numbers, and a clock with a face and numbers on it. The clocks are arranged in a visually interesting and creative way.",clock,1.0,J
boat6-dog1,2024-02-04 18:13:14,The image is a close-up of a dog's paw on a fur-covered surface.,dog,0.99967885,H
bicycle5-keyboard3,2024-02-04 18:13:15,The image is a close-up of a cell phone with a chain attached to it.,airplane,0.9206716,X
cat5-dog3,2024-02-04 18:13:16,"A cat and a kitten are laying down together, with the cat looking at the camera and the kitten looking at the camera as well.",cat,0.99999976,X
boat6-truck3,2024-02-04 18:13:17,"The image is a close up of a chair with a colorful design, featuring a person sitting on it.",chair,0.99999964,I
chair10-cat1,2024-02-04 18:13:18,The image is a close-up of a chair with a furry seat and a wooden frame.,chair,0.999995,I
keyboard5-knife2,2024-02-04 18:13:18,"The image is a painting of a fish, with a bunch of fish on it.",boat,0.63011867,X
airplane10-car3,2024-02-04 18:13:19,"The image is a colorful, abstract painting of a red airplane.",airplane,1.0,A
truck2-elephant1,2024-02-04 18:13:20,The image is a close-up of a truck's grill and bumper.,truck,0.99999857,P
dog1-bird1,2024-02-04 18:13:20,A dog with blue eyes and a black nose.,dog,0.99998236,K
oven6-chair3,2024-02-04 18:13:21,The image is a close-up of a chair with a blue seat and a white frame.,chair,0.99997735,I
car9-truck3,2024-02-04 18:13:22,"The image is a painting of a car, specifically a yellow Volkswagen Beetle, with a colorful background.",car,0.9935727,G
bottle2-knife3,2024-02-04 18:13:22,The image is a close-up of a bottle of beer with a label.,bottle,1.0,F
elephant3-knife1,2024-02-04 18:13:23,"The image is a painting of a man wearing a suit and tie, with a large elephant in the background.",elephant,0.9999999,X
airplane4-bottle1,2024-02-04 18:13:24,"The image is a collage of various bottles and cans, including soda bottles and other beverages, arranged in a visually appealing manner.",bottle,0.9999963,F
oven2-truck3,2024-02-04 18:13:26,"The image is a close-up of a colorful, abstract picture of a camera, with a close-up of a camera lens and a close-up of a camera.",airplane,0.96123195,X
bicycle9-bear1,2024-02-04 18:13:27,"The image features a close-up of a bicycle with two tires, one of which is attached to the bicycle.",bicycle,0.9999993,C
knife7-car2,2024-02-04 18:13:28,"The image is a collage of various colored car parts, including a red car, a yellow car, and a black car.",car,0.999476,G
bicycle10-dog3,2024-02-04 18:13:28,"A bicycle is shown in a blurry, colorless photo.",bicycle,1.0,C
bicycle8-chair2,2024-02-04 18:13:29,"The image is a collage of chairs and a bicycle, with the chairs arranged in a way that resembles a bike.",chair,0.52091575,"I, C"
bottle1-car1,2024-02-04 18:13:30,The image is a colorful and abstract painting of a person's face.,airplane,0.91693765,X
airplane6-bottle2,2024-02-04 18:13:31,"The image is a collage of many different colored bottles, with a black and white background.",bottle,0.9999989,F
clock8-oven3,2024-02-04 18:13:31,The image is a close-up of a computer monitor with a bunch of buttons and a clock on it.,clock,0.99998,"J, M"
dog5-knife2,2024-02-04 18:13:33,"The image is a painting of a man's face, with a key chain around his neck, and a key hanging from his ear.",bottle,0.92949134,X
chair2-knife1,2024-02-04 18:13:33,The image is a painting of a chair with a person sitting on it.,chair,0.99999785,I
bottle1-chair2,2024-02-04 18:13:34,"The image is a collage of old chairs, some of which are stacked on top of each other.",chair,0.99999666,I
airplane5-bottle3,2024-02-04 18:13:35,"The image is a collage of various objects, including bottles, cans, and a green airplane.",airplane,0.9996921,"A, F"
oven3-airplane1,2024-02-04 18:13:35,"A collage of money, with a focus on a dollar bill.",airplane,0.95920825,X
bottle5-chair1,2024-02-04 18:13:36,The image is a blurry picture of a row of chairs in a theater.,chair,0.99974805,I
car5-truck3,2024-02-04 18:13:37,The image is a close-up of a yellow car with a blurry background.,car,0.99954385,G
oven8-cat3,2024-02-04 18:13:38,"The image is a close-up of a piece of metal, possibly a sculpture or a piece of art, with a brownish color.",airplane,0.6306303,X
car2-bird3,2024-02-04 18:13:39,"A car is shown in a painting, with its hood open and a person inside.",car,0.9997814,G
bear5-airplane3,2024-02-04 18:13:39,A bear is standing in the snow with its mouth open.,bear,0.9999862,B
bear6-bird2,2024-02-04 18:13:40,The image shows two polar bears standing next to each other.,bear,0.9980129,B
car3-dog2,2024-02-04 18:13:40,"The image is a painting of a car, specifically a race car, with a blurry background.",car,0.987457,G
dog1-cat3,2024-02-04 18:13:41,A dog with a black nose and brown eyes is looking at the camera.,dog,0.9999714,K
cat3-truck3,2024-02-04 18:13:42,The image is a colorful painting of a chair with a yellow seat and a blue back.,chair,0.99999726,I
boat5-boat3,2024-02-04 18:13:43,"The image is a colorful, abstract painting of a city with buildings, a boat, and a butterfly.",boat,0.9672866,"E, F"
chair8-airplane1,2024-02-04 18:13:43,A blurry image of a chair with a white background.,chair,0.9999981,I
bicycle3-bird1,2024-02-04 18:13:44,A bike is shown in a blurry photo with a blue background.,bicycle,0.99997616,C
boat1-chair3,2024-02-04 18:13:45,"The image is a collage of chairs, likely in a theater or auditorium setting.",chair,0.99999154,I
bear2-keyboard2,2024-02-04 18:13:45,A close up of a black keyboard with a blurry hand on it.,keyboard,0.9999999,M
airplane1-elephant1,2024-02-04 18:13:46,"The image is a close-up of a plane on a skin, with a grey and brown color scheme.",airplane,1.0,X
clock4-bird3,2024-02-04 18:13:47,The image features a clock with a brown and orange background. The clock is showing the time as 10:50.,clock,1.0,J
airplane4-bird3,2024-02-04 18:13:48,The image is a black and white photo of a bird with its wings spread.,bird,0.97448766,D
cat10-oven2,2024-02-04 18:13:49,"The image is a black and white photo of a bunch of objects, including a table, a chair, and a keyboard.",chair,0.4860583,"I, M"
bottle5-keyboard2,2024-02-04 18:13:50,"A close up of a computer keyboard with the letters z, x, c, and v visible.",keyboard,1.0,M
keyboard6-bear2,2024-02-04 18:13:51,The image is a close-up of a keyboard with a dog's fur on it.,keyboard,0.6723678,"M, K"
keyboard1-airplane2,2024-02-04 18:13:51,The image is a collage of several pictures of a toilet.,airplane,0.45920053,X
dog6-clock1,2024-02-04 18:13:52,"The image features a dog with a clock on its head, surrounded by various clocks and numbers.",clock,0.996845,"D, G, J"
bird9-chair1,2024-02-04 18:13:53,The image is a blurry picture of a person sitting in a chair at a movie theater.,chair,0.9999865,I
bird1-airplane2,2024-02-04 18:13:53,"The image features a bird sitting on a branch, with a colorful background.",bird,0.9999218,D
chair9-dog2,2024-02-04 18:13:54,The image is a close-up of a chair with a furry texture.,chair,0.9999951,I
knife1-bird2,2024-02-04 18:13:55,The image is a close-up of a black and white photo of a hairbrush.,airplane,0.8769782,X
oven5-airplane1,2024-02-04 18:13:55,The image is a close-up of a radio with a lot of writing on it.,airplane,0.9994941,X
boat2-oven3,2024-02-04 18:13:56,The image is a close-up of a blurry photo of a CD player and a VCR.,airplane,0.9543976,X
chair8-elephant1,2024-02-04 18:13:57,"The image features a chair with a wrinkled, wrinkled, and wrinkled appearance, possibly due to a wrinkled skin or a textured surface.",chair,0.9999988,I
elephant1-car3,2024-02-04 18:13:58,"The image is a colorful, abstract, and distorted photo of a red car.",car,0.9988702,G
dog4-clock1,2024-02-04 18:13:59,The image is a painting of a clock with a dog on it.,clock,0.99783283,"J, K"
keyboard6-knife2,2024-02-04 18:14:00,"The image is a painting of a black cat with a collar on a string, sitting on top of a pile of papers.",cat,0.9997986,H
boat4-car3,2024-02-04 18:14:01,"The image is a collage of various cars and buildings, with a red car in the foreground and a red boat in the background.",boat,0.99883896,"G, P"
elephant1-chair1,2024-02-04 18:14:01,The image is a closeup of a row of red chairs in a theater.,chair,0.9995327,I
car7-clock1,2024-02-04 18:14:02,The image is a colorful painting of a clock car.,clock,0.9480951,"G, I"
bear2-bird3,2024-02-04 18:14:03,The image is a painting of a bear with a brown fur.,bear,0.9999957,B
bear10-bottle1,2024-02-04 18:14:03,"The image is a collage of various bottles and cans, with a dog's head superimposed on the collage.",bottle,0.9411731,F
dog8-chair3,2024-02-04 18:14:04,A blurry image of a chair with a blurry elephant in the background.,elephant,0.9959757,"I, L"
oven9-bird3,2024-02-04 18:14:05,"The image is a painting of a camera, with a picture of a turkey inside the camera.",airplane,0.51199,X
dog1-car2,2024-02-04 18:14:06,"The image is a colorful and distorted photo of a car, with a multitude of colors and shapes.",car,0.9990596,G
knife4-car2,2024-02-04 18:14:06,"The image is a colorful, abstract, and blurry picture of scissors and other objects.",knife,0.9293462,X
boat6-elephant2,2024-02-04 18:14:07,A close up of a leaf with a bird on it.,bird,0.9999932,D
oven9-chair1,2024-02-04 18:14:08,The image is a close-up of a row of empty chairs in a theater.,chair,0.99684095,I
bicycle4-bottle1,2024-02-04 18:14:08,"The image is a collage of various objects, including a bicycle, bottles, and other items.",bicycle,0.9775171,"C, F"
chair9-bottle3,2024-02-04 18:14:09,"The image is a colorful, psychedelic, and abstract painting of a chair and a pile of bottles.",chair,0.688941,"I, F"
airplane10-oven2,2024-02-04 18:14:10,The image is a black and white photo of a plane.,airplane,1.0,A
truck10-bicycle1,2024-02-04 18:14:11,The image is a colorful and abstract painting of a car with a steering wheel.,car,0.98906225,G
chair10-clock1,2024-02-04 18:14:12,"The image is a painting of a chair with a clock on it. The clock is placed on the chair, and the painting is filled with various colors and shapes.",clock,0.50996375,IJ
bear10-keyboard3,2024-02-04 18:14:13,The image shows a close-up of a black object with a white background.,airplane,0.9967614,X
knife9-airplane2,2024-02-04 18:14:13,The image is a collage of a blue sky with a bird flying in it.,bird,0.9567033,D
bird10-clock1,2024-02-04 18:14:15,"The image is a collage of various clocks, including a bird clock, with a bird perched on top of one of the clocks. The clocks are arranged in different positions and sizes, creating a unique and visually interesting composition.",clock,0.8899851,D
knife9-elephant2,2024-02-04 18:14:16,"The image is a close-up of a brown, wrinkled surface with a tree branch and a dog's leg visible.",dog,0.99434966,X
keyboard7-car3,2024-02-04 18:14:17,"The image is a stylized or abstract painting of a car, with a lot of different colors and shapes.",car,0.9996933,G
bear5-oven3,2024-02-04 18:14:18,"The image is a collage of various electronic devices, such as a TV, a computer, and a phone, all arranged in a visually interesting manner.",airplane,0.90183264,X
bottle7-oven2,2024-02-04 18:14:19,The image is a black and white photo of a city with buildings and a keyboard in the background.,keyboard,0.9950411,M
clock4-bottle3,2024-02-04 18:14:21,"The image features a green clock with a white face, surrounded by many pieces of paper. The clock is placed in the center of the image, and the papers are scattered around it.",clock,0.9999999,J
keyboard6-car2,2024-02-04 18:14:21,The image is a collage of various colored cars and a red car.,car,0.99961996,G
bird10-bird2,2024-02-04 18:14:22,The image features a large bird with a long beak standing in front of a blurry background.,bird,0.9997898,D
boat1-keyboard3,2024-02-04 18:14:23,"The image is a close-up of a black object with a white background, possibly a credit card or a piece of electronic equipment.",airplane,0.98130167,X
dog7-bird3,2024-02-04 18:14:24,A dog is sitting in front of a blurry background.,dog,0.9997243,K
bicycle2-bottle1,2024-02-04 18:14:24,The image is a collage of various bottles and a bicycle.,bottle,0.8501727,"F, G, C"
clock7-truck3,2024-02-04 18:14:25,"The image is a close up of a watch face, which is yellow and orange in color.",clock,0.9959884,J
bear4-cat3,2024-02-04 18:14:25,A bear is walking on the ground.,bear,0.9999993,B
clock9-keyboard2,2024-02-04 18:14:26,The image is a close-up of a black and white photo of a camera.,airplane,0.9876128,X
keyboard2-elephant1,2024-02-04 18:15:05,"The image is a close up of a wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled, wrinkled",airplane,0.5504012,X
bird8-clock1,2024-02-04 18:15:06,"The image is a collage of clocks, with one clock featuring a man on it.",clock,1.0,J
oven9-oven1,2024-02-04 18:15:07,The image is a close-up of a toaster oven with a food item inside.,oven,0.9999999,O
boat9-boat3,2024-02-04 18:15:07,The image is a colorful painting of a large sailboat with lots of sails.,boat,0.99977773,E
bird5-chair1,2024-02-04 18:15:08,"The image is a collage of chairs, some of which are pink.",chair,0.99999917,I
cat7-truck2,2024-02-04 18:15:09,A close up of a red truck with a blurry background.,truck,0.9999989,P
car3-boat1,2024-02-04 18:15:09,A colorful car with a blue and red color scheme is shown in the image.,car,0.9995746,G
keyboard10-boat2,2024-02-04 18:15:10,A collage of different pictures of a boat.,boat,1.0,E
airplane4-car1,2024-02-04 18:15:11,"The image is a colorful painting of various vehicles, including cars, trucks, and airplanes, with a mix of colors and shapes.",airplane,0.8861137,AGP
clock7-keyboard2,2024-02-04 18:15:12,"The image is a close-up of a watch face, showing the time and the numbers 1 through 12.",clock,0.9999969,J
keyboard5-cat1,2024-02-04 18:15:13,The image is a close-up of a cat's paw with a piece of chocolate cake on it.,cat,0.99979216,X
bear7-oven3,2024-02-04 18:15:13,"The image is a collage of various computer parts, including a keyboard, a monitor, and a CPU.",keyboard,0.9907803,M
truck10-car3,2024-02-04 18:15:14,"The image is a red and silver car with a side view mirror, parked in front of a building.",car,0.991865,G
bird8-keyboard2,2024-02-04 18:15:15,The image is a close-up of a black keyboard with a blurry hand on top of it.,keyboard,0.9999722,M
bicycle4-cat1,2024-02-04 18:15:16,"The image is a close-up of a bicycle with a furry seat, possibly an animal bicycle.",bicycle,0.9999913,C
clock7-car1,2024-02-04 18:15:17,"The image is a painting of a clock, with a car and a car hood in the background.",clock,0.98734087,"G, J"
bear3-chair2,2024-02-04 18:15:18,"The image is a collage of chairs that have been arranged in a way that resembles a large animal, such as a dog.",chair,0.9969348,"H, I"
bicycle7-bicycle2,2024-02-04 18:15:18,The image is a close-up of a bicycle with a blurry background.,bicycle,0.99999917,C
chair3-knife1,2024-02-04 18:15:19,The image is a painting of a person's hand holding a knife.,knife,0.99999964,N
cat5-boat1,2024-02-04 18:15:19,A cat is sleeping on a bed in a room.,cat,0.9999993,H
elephant9-airplane2,2024-02-04 18:15:20,"The image is a collage of a person and an elephant, both in blue and yellow colors.",elephant,0.9999995,"E, L"
chair8-chair3,2024-02-04 18:15:21,The image is a blurry photo of a row of blue chairs.,chair,0.9998441,I
keyboard8-dog3,2024-02-04 18:15:21,A closeup of a cat's fur with a keyboard in the background.,cat,0.88408417,"H, M"
oven5-bird1,2024-02-04 18:15:22,"The image shows a microwave with food inside, and a can of soda on top of the microwave.",oven,0.38488713,X
airplane1-clock1,2024-02-04 18:15:23,"The image is a collage of clocks and a bird, with the clocks having different shapes and sizes.",clock,0.97146153,D
bear2-oven1,2024-02-04 18:15:24,The image is a black and white photo of a bear standing on a rock.,bear,0.99994004,B
keyboard6-boat2,2024-02-04 18:15:25,"The image is a collage of various pictures of buildings, with a focus on a large building with a red roof.",airplane,0.97047836,X
truck6-bicycle1,2024-02-04 18:15:26,"The image is a colorful, abstract photo of a truck with the word ""water"" on it.",truck,0.99982905,P
car10-car1,2024-02-04 18:15:26,The image is a colorful painting of a red car with a yellow background.,car,0.9995504,G
bicycle2-keyboard2,2024-02-04 18:15:27,The image is a close-up of a cell phone with a blurry background.,airplane,0.9949812,X
truck9-boat3,2024-02-04 18:15:27,The image is a painting of a horse and a truck.,truck,0.99882334,P
elephant7-dog1,2024-02-04 18:15:28,"The image features a close-up of a large elephant's head and trunk, with a golden or brownish color.",elephant,1.0,L
boat7-truck2,2024-02-04 18:15:29,The image is a closeup of a cell phone with a red background.,airplane,0.9674684,X
bear2-dog1,2024-02-04 18:15:30,The image is a close-up of a brown bear standing in the woods.,bear,0.9999759,B
clock3-elephant3,2024-02-04 18:15:30,"The image shows a clock on a leather surface, with the time displayed as 12:00.",clock,1.0,J
elephant3-chair1,2024-02-04 18:15:31,The image is a blurry photo of a row of red chairs in a theater.,chair,0.99956626,I
keyboard7-bottle1,2024-02-04 18:15:32,"The image is a collage of many different bottles of liquor, arranged in a visually appealing manner.",bottle,0.9999987,F
boat4-knife2,2024-02-04 18:15:33,The image is a close up of a piece of fabric with a design on it.,airplane,0.9390799,X
truck1-knife1,2024-02-04 18:15:33,The image is a painting of a truck with a lot of paint on it.,truck,0.99999917,P
car10-keyboard2,2024-02-04 18:15:34,The image is a close-up of a cell phone with a black background.,airplane,0.99840564,X
knife2-elephant2,2024-02-04 18:15:35,"The image is a close-up of a brown and white animal, possibly a dog, with a long, thin, and curved object sticking out of its side.",dog,0.97822535,K
bird9-bottle3,2024-02-04 18:15:36,The image is a painting of a green bird sitting on top of a pile of money.,bird,0.99802506,D
chair1-airplane2,2024-02-04 18:15:37,The image is a painting of a chair with a blue background.,chair,0.9999889,I
bottle1-dog2,2024-02-04 18:15:37,The image is a close-up of a wine bottle with a fuzzy background.,bottle,0.9999995,F
bottle8-bicycle1,2024-02-04 18:15:38,The image is a close-up of a bottle of beer with a lot of colors and a lot of different things in the background.,bottle,0.9999995,F
bicycle4-oven3,2024-02-04 18:15:39,The image is a collage of various pictures of a bicycle.,bicycle,0.9999999,C
car7-bird3,2024-02-04 18:15:39,A car with a black and white color scheme.,car,0.999806,G
keyboard5-bottle1,2024-02-04 18:15:40,"The image is a collage of many bottles of alcohol, including wine and liquor, arranged in a circle.",bottle,0.99999976,F
knife9-boat1,2024-02-04 18:15:41,"The image is a collage of various colors and shapes, including a person and a plane.",airplane,1.0,A
oven9-clock2,2024-02-04 18:15:42,"The image is a close-up of a clock with a face and hands, showing the time.",clock,1.0,J
dog3-elephant2,2024-02-04 18:15:42,A woman with long hair is sitting down and looking at the camera.,chair,0.9946344,X
bird4-cat3,2024-02-04 18:15:43,A close up of a bird's wing with a bird in the background.,bird,0.999035,D
bottle9-car3,2024-02-04 18:15:44,"The image is a colorful, abstract, and distorted representation of a bottle of Coca-Cola.",bottle,0.99997795,F
dog10-airplane1,2024-02-04 18:15:44,A dog is laying on a piece of paper with a lot of writing on it.,dog,0.99981815,K
chair6-dog1,2024-02-04 18:15:45,"The image is a close-up of a chair with a furry texture, possibly a stuffed animal.",chair,0.999985,"I, H"
knife6-clock2,2024-02-04 18:15:46,"The image is a blurry, distorted photo of a person with a gun in their hand.",knife,0.54626995,X
knife4-airplane3,2024-02-04 18:15:47,The image is a close-up of a black and white photo of a pair of scissors with a blue background.,knife,0.8734938,X
elephant7-bird1,2024-02-04 18:15:48,"The image is a close-up of an elephant's foot, with the elephant's body partially visible in the background.",elephant,0.9999993,L
bear4-boat2,2024-02-04 18:15:48,The image is a collage of various pictures of a bear.,bear,0.99999964,B
