image,timestamp,response,pred_label,pred_conf,pred_llm_judge
bicycle1-boat3,2024-01-27 09:28:13,'An abstract painting of a bicycle with a basket.',bicycle,1.0,C
cat3-truck3,2024-01-27 09:28:16,'An abstract painting of a yellow school bus.',truck,0.8091756,X
elephant6-oven1,2024-01-27 09:28:19,'A blurry image of a building in the snow',airplane,0.9573482,X
bear2-elephant1,2024-01-27 09:28:22,'A close up of an elephants skin',elephant,1.0,L
truck1-car3,2024-01-27 09:28:26,'A painting of a red truck driving down a street.',truck,0.99999654,P
oven3-airplane1,2024-01-27 09:28:29,'A piece of paper that has been cut up.',knife,0.99058414,X
bottle3-knife3,2024-01-27 09:28:32,'An abstract painting of a bottle with a black base.',bottle,0.9999999,F
oven3-clock3,2024-01-27 09:28:36,'A painting of a bunch of different clocks.',clock,1.0,J
bird2-car3,2024-01-27 09:28:39,'An abstract image of a bunch of red cars',car,0.99871206,G
bicycle8-clock3,2024-01-27 09:28:43,'A painting of a bicycle with a clock for the wheel.',bicycle,0.91289216,"C, J"
boat3-chair3,2024-01-27 09:28:45,'An abstract painting with blue and gray colors',airplane,0.87714803,X
bicycle2-dog1,2024-01-27 09:28:49,'A close up of a furry animal',dog,0.97523195,B
bear6-chair1,2024-01-27 09:28:52,'A bunch of pink chairs in a room.',chair,0.99999976,I
boat3-keyboard2,2024-01-27 09:28:55,'A close up of a blurry image of a keyboard',keyboard,0.99999964,M
keyboard9-keyboard2,2024-01-27 09:28:58,'A computer keyboard sitting on top of a table.',keyboard,1.0,M
car4-cat3,2024-01-27 09:29:02,'A very blurry image of what appears to be a cat',cat,0.9998667,H
car1-dog2,2024-01-27 09:29:05,'A very blurry image of a furry animal',dog,0.7600718,B
boat6-bear1,2024-01-27 09:29:08,'A close up of a blurry image of a bear',bear,0.99999607,B
bicycle6-boat2,2024-01-27 09:29:12,'A painting of a bicycle with a basket.',bicycle,1.0,C
chair4-truck2,2024-01-27 09:29:15,'An abstract painting of a red and black chair.',chair,0.99999964,I
elephant2-boat1,2024-01-27 09:29:18,'A piece of artwork that is colorful and abstract.',airplane,0.5602185,X
cat9-bottle2,2024-01-27 09:29:21,'A bunch of bottles that are grouped together.',bottle,1.0,F
airplane5-bird2,2024-01-27 09:29:24,'A painting of a fighter jet flying in the sky.',airplane,1.0,A
truck3-dog3,2024-01-27 09:29:28,'A blurry photo of a dog laying down',dog,0.99977547,H
elephant7-keyboard3,2024-01-27 09:29:31,'A close up of a blurry image of a camera',airplane,0.9701801,X
knife4-oven2,2024-01-27 09:29:34,'A close up of a blurry image of a city',airplane,0.98230547,X
elephant1-boat2,2024-01-27 09:29:38,'A painting of an elephant that is made up of other images.',elephant,0.9999999,X
bicycle3-truck3,2024-01-27 09:29:41,'An abstract painting of a bicycle with a basket.',bicycle,1.0,C
bottle1-bear1,2024-01-27 09:29:45,'A very blurry image of a brown bear.',bear,0.99999654,B
oven3-car2,2024-01-27 09:29:48,'An abstract painting with red and yellow colors.',airplane,0.62086356,X
airplane7-bottle3,2024-01-27 09:29:51,'An abstract painting with a lot of green in it',airplane,0.5422717,X
dog8-dog3,2024-01-27 09:29:55,'A blurry photo of a dog standing in the snow',dog,0.9990307,H
chair7-clock3,2024-01-27 09:29:58,'A painting of a chair with a bunch of clocks on it',chair,0.69472885,"I, J"
dog10-bicycle1,2024-01-27 09:30:01,'A painting of a black dog laying down',dog,0.998591,K
airplane7-airplane3,2024-01-27 09:30:04,'A blue and white jet flying in the sky',airplane,1.0,A
boat1-keyboard3,2024-01-27 09:30:08,'A blurry image of a black and white photo',airplane,0.9791039,X
clock1-clock2,2024-01-27 09:30:11,'A close up of a clock with a blurry background',clock,1.0,J
elephant6-cat2,2024-01-27 09:30:14,'A blurry photo of a bear in a zoo.',bear,0.99997187,B
knife6-bird1,2024-01-27 09:30:17,'A painting of a knife with a blue handle.',knife,0.99999976,N
bird9-keyboard1,2024-01-27 09:30:21,'A very blurry image of a black bird.',bird,0.99943346,D
bottle9-bottle1,2024-01-27 09:30:24,'A bunch of liquor bottles are stacked together',bottle,1.0,F
dog10-car3,2024-01-27 09:30:28,'A painting of a man in a red shirt.',airplane,0.4598508,X
oven4-bicycle2,2024-01-27 09:30:31,'An abstract image of a bunch of random objects.',airplane,0.9743868,X
oven6-bear2,2024-01-27 09:30:34,'A blurry image of a cat in a box.',cat,0.99992955,H
bicycle5-dog2,2024-01-27 09:30:38,'A painting of a bicycle with a blurry background.',bicycle,0.9999975,C
boat6-bottle2,2024-01-27 09:30:41,'A bunch of bottles that are grouped together.',bottle,1.0,F
boat5-knife2,2024-01-27 09:30:44,'An abstract painting with a lot of colors and shapes.',airplane,0.7556075,X
bird5-oven3,2024-01-27 09:30:48,'A very blurry image of what looks like a store.',bottle,0.64776033,X
truck3-oven2,2024-01-27 09:30:52,'A blurry image of a truck on a city street',truck,0.99999976,P
chair8-knife2,2024-01-27 09:30:55,'A blurry image of a colorful abstract painting.',airplane,0.9645644,X
chair9-bear1,2024-01-27 09:30:58,"""A close up of a furry animal's face""",dog,0.9827376,B
airplane1-elephant1,2024-01-27 09:31:02,'A close up of a painting of a plane',airplane,1.0,A
dog1-bird1,2024-01-27 09:31:05,'A blurry photo of a dog with a blue nose',dog,0.9990964,K
oven6-oven3,2024-01-27 09:31:08,'A toaster oven sitting on top of a counter.',oven,1.0,O
bear7-clock1,2024-01-27 09:31:12,'A piece of artwork that is an abstract design.',airplane,0.5384006,X
bear6-boat3,2024-01-27 09:31:15,'A very colorful and blurry image of a building.',airplane,0.99459225,X
boat1-car2,2024-01-27 09:31:18,'A very blurry image of a red car',car,0.9998404,G
bicycle10-clock2,2024-01-27 09:31:22,'A painting of a bicycle with a clock for a wheel.',bicycle,0.9479719,"C, J"
boat1-truck3,2024-01-27 09:31:26,'An abstract painting with yellow and blue colors.',airplane,0.8387481,X
boat5-clock3,2024-01-27 09:31:29,'An abstract image of a bunch of different clocks.',clock,1.0,J
bottle8-elephant3,2024-01-27 09:31:32,'An image of a bottle on a leather background',bottle,1.0,F
boat9-cat3,2024-01-27 09:31:36,'A blurry image of a painting of a boat',boat,0.9999988,E
bicycle10-boat3,2024-01-27 09:31:39,'A painting of a bicycle with a blue wheel.',bicycle,0.9999994,C
cat2-boat2,2024-01-27 09:31:43,'An abstract painting with a face in the middle.',airplane,0.92795116,X
truck7-truck2,2024-01-27 09:31:46,'A painting of a semi truck with a red cab.',truck,0.99999785,P
boat8-elephant1,2024-01-27 09:31:49,'A close up of the skin on an elephant',elephant,1.0,L
bottle4-dog2,2024-01-27 09:31:53,'A painting of a bottle with a blurry background.',bottle,1.0,F
oven7-elephant1,2024-01-27 09:31:57,"""An elephant's skin is shown in close up.""",elephant,0.9999999,L
knife6-dog2,2024-01-27 09:32:00,'A very blurry image of a furry animal',dog,0.7600718,B
oven2-bottle1,2024-01-27 09:32:04,'A bunch of liquor bottles are stacked together',bottle,1.0,F
cat10-bicycle1,2024-01-27 09:32:07,'An abstract painting with a lot of different colors',airplane,0.8496133,X
knife4-knife2,2024-01-27 09:32:10,'A blurry image of a colorful abstract painting.',airplane,0.9645644,X
bottle6-dog3,2024-01-27 09:32:13,'A blurry photo of a dog sleeping on a bed',dog,0.9940607,H
bottle9-cat2,2024-01-27 09:32:17,'A blurry photo of a blurry image of a blurry image.',airplane,0.68389076,X
elephant2-keyboard3,2024-01-27 09:32:21,'A blurry image of a person holding a gun.',knife,0.88351387,X
dog7-keyboard3,2024-01-27 09:32:24,'A close up of a blurry image of a camera',airplane,0.9701801,X
car6-bicycle3,2024-01-27 09:32:27,'A painting of a car with a star on the wheel.',car,0.99912745,G
bicycle4-truck3,2024-01-27 09:32:30,'A blurry image of a colorful abstract painting.',airplane,0.9645644,X
bicycle5-oven3,2024-01-27 09:32:34,'A blurry image of a vending machine.',airplane,0.8448684,X
knife2-cat3,2024-01-27 09:32:38,'A blurry photo of a cat with a red eye.',cat,0.9999857,H
bird5-bird1,2024-01-27 09:32:41,'A blurry image of a bird on a branch.',bird,0.999767,D
cat1-boat1,2024-01-27 09:32:44,"'An abstract painting with red, white and blue colors.'",airplane,0.7062642,X
bicycle3-bird1,2024-01-27 09:32:48,'A blurry photo of a bicycle with blue wheels.',bicycle,0.9999988,C
knife9-airplane2,2024-01-27 09:32:51,'An abstract painting with yellow and blue colors.',airplane,0.8387481,X
dog7-chair2,2024-01-27 09:32:54,'A painting of a bunch of wooden chairs.',chair,0.99999976,I
boat9-bear3,2024-01-27 09:32:57,'A very blurry image of a group of people.',airplane,0.9960353,X
bird6-oven1,2024-01-27 09:33:01,'A blurry photo of a staircase in a building',airplane,0.9554138,X
airplane3-elephant1,2024-01-27 09:33:04,'A close up of the skin on an elephant',elephant,1.0,L
truck10-elephant3,2024-01-27 09:33:07,'A double exposed picture of a truck in the desert',truck,0.99999905,P
airplane9-knife3,2024-01-27 09:33:11,'A blurry image of a bunch of black objects',airplane,0.9626184,X
oven4-keyboard3,2024-01-27 09:33:14,'A close up of a blurry image of a camera',airplane,0.9701801,X
dog10-clock1,2024-01-27 09:33:17,'A painting of a dog laying on the ground',dog,0.9992704,H
bird5-chair1,2024-01-27 09:33:21,'A pile of pink chairs sitting next to each other.',chair,0.9999999,I
chair5-cat3,2024-01-27 09:33:25,'A blurry image of a cat sitting on a chair.',chair,0.6817823,"H, I"
dog3-knife3,2024-01-27 09:33:28,'A blurry photo of a dog in a room.',dog,0.99978584,"H, K"
airplane4-bottle1,2024-01-27 09:33:32,'A bunch of liquor bottles are stacked together',bottle,1.0,F
chair8-clock3,2024-01-27 09:33:35,'An abstract image of a chair and a clock',clock,0.9281445,IJ
bottle3-bottle3,2024-01-27 09:33:39,'A painting of a green bottle surrounded by abstract shapes.',bottle,1.0,F
elephant7-dog1,2024-01-27 09:33:42,'A blurry photo of an elephant in a field',elephant,0.9999999,L
oven4-car1,2024-01-27 09:33:46,'A very colorful and blurry image of a camera.',airplane,0.97836256,X
oven2-bird2,2024-01-27 09:33:49,'A close up of a plastic wrapped item',bottle,0.9840163,X
chair1-cat3,2024-01-27 09:33:53,'A blurry image of a chair in a room.',chair,0.99999905,I
cat9-knife2,2024-01-27 09:33:56,'An abstract painting with a lot of colors',airplane,0.8095832,X
boat3-cat3,2024-01-27 09:33:59,'A blurry image of a painting of a building.',airplane,0.97836256,X
keyboard2-knife1,2024-01-27 09:34:02,'An abstract painting with a lot of different colors',airplane,0.8496133,X
clock5-bicycle1,2024-01-27 09:34:06,'A large metal clock sitting in the middle of a room.',clock,1.0,J
truck1-clock3,2024-01-27 09:34:09,'An abstract painting of a truck with a flat bed.',truck,0.99999833,P
elephant4-car3,2024-01-27 09:34:12,'An abstract painting with red and white colors',airplane,0.5819986,X
cat10-oven2,2024-01-27 09:34:15,'A blurry image of a black and silver object.',airplane,0.86273307,X
dog8-chair3,2024-01-27 09:34:18,'A painting of a bunch of blue chairs',chair,0.9999982,I
chair7-bottle1,2024-01-27 09:34:22,'A chair that is made out of liquor bottles.',chair,0.6757855,"I, F"
boat3-car3,2024-01-27 09:34:25,'An abstract painting of a red car and a tree',car,0.9999162,G
boat4-bird1,2024-01-27 09:34:28,'An abstract painting with blue and gray colors.',airplane,0.9185688,X
chair1-clock2,2024-01-27 09:34:32,'A piece of artwork that is an abstract design.',airplane,0.5383997,X
bird9-elephant2,2024-01-27 09:34:35,'A painting of a bird sitting on a branch.',bird,0.99991155,D
clock3-car2,2024-01-27 09:34:38,'An abstract painting of a clock with a red second hand.',clock,1.0,J
bird8-knife2,2024-01-27 09:34:41,'A painting of a colorful bird sitting on a branch.',bird,0.9999584,D
clock10-bottle1,2024-01-27 09:34:45,'A bunch of liquor bottles in a big pile',bottle,1.0,F
oven2-bicycle1,2024-01-27 09:34:48,'A bunch of scissors that are in a pile.',knife,0.99979895,X
clock5-keyboard1,2024-01-27 09:34:53,'A black and white photo of a clock',clock,1.0,J
oven4-chair1,2024-01-27 09:34:56,'A pink room filled with lots of pink furniture.',chair,0.9779162,X
clock8-airplane2,2024-01-27 09:34:59,'An abstract painting of a blue and yellow clock.',clock,0.9999999,J
dog7-oven2,2024-01-27 09:35:03,'A very blurry image of what looks like a person.',airplane,0.9403027,X
keyboard6-chair1,2024-01-27 09:35:06,'A bunch of pink chairs in a room',chair,0.99999964,I
cat2-cat1,2024-01-27 09:35:09,'A blurry image of a cat with blue eyes.',cat,0.9999778,H
boat6-clock2,2024-01-27 09:35:13,'A piece of artwork that is an abstract painting.',airplane,0.85222876,X
elephant8-cat1,2024-01-27 09:35:16,'A blurry image of a group of animals.',elephant,0.6437635,X
elephant8-clock2,2024-01-27 09:35:18,'An abstract painting with a lot of different colors',airplane,0.8496133,X
cat5-bottle1,2024-01-27 09:35:22,'A bunch of liquor bottles are piled together',bottle,1.0,F
clock6-chair3,2024-01-27 09:35:25,'A bunch of blue chairs in a room',chair,0.9999999,I
bottle3-chair3,2024-01-27 09:35:28,'A painting of a bottle that is blue and white.',bottle,1.0,F
elephant3-chair1,2024-01-27 09:35:32,'A pile of pink chairs sitting next to each other.',chair,0.9999999,I
knife2-dog1,2024-01-27 09:35:35,'A close up of a furry animal',dog,0.97523195,B
cat7-elephant1,2024-01-27 09:35:39,"""A close up of an elephant's skin pattern.""",elephant,0.99999976,L
chair5-boat3,2024-01-27 09:35:42,'An abstract painting of a computer chair with wheels.',chair,0.9999856,I
truck4-oven2,2024-01-27 09:35:45,'A large semi truck with a flat bed trailer.',truck,1.0,P
elephant8-airplane3,2024-01-27 09:35:49,'A blurry image of a painting of a car',car,0.99961406,G
elephant8-knife2,2024-01-27 09:35:53,'A blurry image of a pile of clothes.',airplane,0.830648,X
chair2-keyboard2,2024-01-27 09:35:56,'A blurry image of a chair with numbers on it',chair,0.99998844,I
bear5-bicycle3,2024-01-27 09:35:59,'An abstract painting of a bear in a forest.',bear,0.99999857,B
cat4-cat3,2024-01-27 09:36:02,'A blurry photo of a cat sitting on a chair',chair,0.6332196,"H, I"
bottle9-oven2,2024-01-27 09:36:06,'A close up of a bottle in a glass case',bottle,1.0,F
bottle5-knife1,2024-01-27 09:36:09,'An abstract painting of a bottle of alcohol.',bottle,1.0,F
boat8-truck2,2024-01-27 09:36:12,'An abstract painting with a red car in it',car,0.999948,G
truck4-bear1,2024-01-27 09:36:15,'A blurry photo of a furry animal',dog,0.9020297,B
elephant8-oven3,2024-01-27 09:36:19,'An abstract painting of a city street with tall buildings.',airplane,0.6553603,X
knife2-bear2,2024-01-27 09:36:22,'A close up of a blurry image of a dog',dog,0.99977034,H
airplane8-truck3,2024-01-27 09:36:26,"'An abstract painting with yellow, blue and purple colors.'",airplane,0.68489754,X
bicycle6-car2,2024-01-27 09:36:29,'A blurry image of a motorcycle and a person',airplane,0.5731669,X
car10-elephant2,2024-01-27 09:36:32,'A close up of the skin of an elephant',elephant,1.0,L
keyboard3-car2,2024-01-27 09:36:36,'An abstract painting with red and yellow colors.',airplane,0.62086356,X
oven3-bear2,2024-01-27 09:36:39,'A blurry image of two cats in a box.',cat,0.9999546,H
bear6-bear1,2024-01-27 09:36:43,'A blurry photo of a furry animal',dog,0.9020297,B
truck7-bird2,2024-01-27 09:36:46,'A painting of a semi truck in the snow.',truck,0.99999905,P
truck3-cat1,2024-01-27 09:36:50,'A blurry photo of a blurry cat',cat,0.99996555,H
bicycle4-clock3,2024-01-27 09:36:53,'A close up of a clock with a blurry background',clock,1.0,J
truck1-bear1,2024-01-27 09:36:56,'A close up of a furry animal with a blurry background',dog,0.9163177,B
dog4-clock1,2024-01-27 09:37:00,'A painting of a dog with a lot of numbers.',dog,0.9968527,K
bear10-truck1,2024-01-27 09:37:03,'An abstract painting with red and blue colors.',airplane,0.7727279,X
bicycle1-bottle3,2024-01-27 09:37:07,'An artistic painting of a bicycle with a basket.',bicycle,1.0,C
cat1-oven1,2024-01-27 09:37:11,'A blurry image of a cat in a room.',cat,0.99999654,H
bear2-oven1,2024-01-27 09:37:14,'A blurry image of a bear on a white background',bear,0.9999956,B
elephant3-truck1,2024-01-27 09:37:18,'A painting of a red figure with a red background.',airplane,0.30328813,X
cat4-keyboard2,2024-01-27 09:37:21,'A blurry image of a person holding a camera.',airplane,0.7266692,X
clock9-airplane1,2024-01-27 09:37:24,'A close up of a clock with a blurry background',clock,1.0,J
keyboard9-truck3,2024-01-27 09:37:27,'An abstract painting of a car and a building.',car,0.9998492,G
bicycle5-cat1,2024-01-27 09:37:30,'A very blurry image of some kind of animal',elephant,0.7984995,X
dog2-bottle2,2024-01-27 09:37:34,'A bunch of bottles that are grouped together.',bottle,1.0,F
bottle7-boat3,2024-01-27 09:37:37,'A very colorful and blurry image of a building.',airplane,0.99459225,X
truck6-truck2,2024-01-27 09:37:41,'An abstract painting of a red and silver object.',airplane,0.78421205,X
clock5-chair3,2024-01-27 09:37:44,'An abstract photograph of blue chairs in a circle.',chair,0.99985087,I
truck4-airplane3,2024-01-27 09:37:48,'A painting of a semi truck with a blue cab.',truck,0.99999523,P
bottle7-clock1,2024-01-27 09:37:51,'A piece of artwork that has a clock in it.',clock,1.0,J
keyboard3-elephant2,2024-01-27 09:37:55,'A close up of a surface that looks like skin',airplane,0.828158,X
knife7-bird3,2024-01-27 09:37:58,'A very blurry image of what appears to be a painting.',airplane,0.957691,X
bird3-bottle2,2024-01-27 09:38:01,'A bunch of bottles that are grouped together.',bottle,1.0,F
bear10-knife2,2024-01-27 09:38:05,'A very blurry image of a bunch of books.',bottle,0.9622379,X
bicycle7-cat1,2024-01-27 09:38:09,'A painting of a bicycle with a blurry background',bicycle,0.99999774,C
bottle4-bicycle1,2024-01-27 09:38:12,'A piece of artwork that is very colorful.',airplane,0.48832887,X
cat1-chair2,2024-01-27 09:38:16,'A room filled with lots of wooden chairs.',chair,1.0,I
truck2-boat3,2024-01-27 09:38:20,'A painting of a red truck on a street.',truck,0.999998,P
truck5-bird2,2024-01-27 09:38:23,'A painting of a truck on a gray background',truck,0.9999975,P
clock7-car1,2024-01-27 09:38:26,'An abstract painting of a red and yellow clock.',clock,1.0,J
oven3-boat3,2024-01-27 09:38:30,'A very colorful and blurry image of a painting.',airplane,0.9251875,X
bird4-clock1,2024-01-27 09:38:33,'An abstract painting with a lot of different colors',airplane,0.8496133,X
elephant8-bicycle3,2024-01-27 09:38:36,'A painting of a group of trees in a forest.',elephant,0.25930843,X
cat2-car3,2024-01-27 09:38:39,'A very colorful and blurry image of a dog.',dog,0.99916995,"H, K"
cat9-cat3,2024-01-27 09:38:43,'A cat that is laying down on the ground.',cat,0.9999989,H
oven8-keyboard3,2024-01-27 09:38:46,'A close up of a blurry image of a machine',airplane,0.98488533,X
cat3-bear2,2024-01-27 09:38:50,'A blurry image of a cat laying down.',cat,0.9999945,H
knife2-bird1,2024-01-27 09:38:53,'An abstract painting of a blue and gray object.',airplane,0.9662552,X
dog5-knife2,2024-01-27 09:38:57,'A very blurry image of a man with his mouth open.',bottle,0.92804295,X
bicycle1-bear1,2024-01-27 09:39:01,'A very blurry image of a bicycle in the snow.',bicycle,0.99999845,C
bird7-bottle1,2024-01-27 09:39:04,'A bunch of liquor bottles are stacked together',bottle,1.0,F
oven5-elephant1,2024-01-27 09:39:08,"""A close up of an elephant's skin""",elephant,0.9999999,L
chair2-bear2,2024-01-27 09:39:11,'A blurry image of a chair in a room.',chair,0.99999905,I
elephant9-clock3,2024-01-27 09:39:14,'An abstract painting with a lot of different colors',airplane,0.8496133,X
elephant8-dog1,2024-01-27 09:39:18,'A blurry image of a group of animals',elephant,0.666226,X
chair3-car3,2024-01-27 09:39:20,'An abstract image of a bunch of different cars',car,0.99939907,G
bear7-oven3,2024-01-27 09:39:24,'An image of a image of a image',airplane,0.4427409,X
chair2-boat1,2024-01-27 09:39:27,'An abstract painting of a chair with a blue seat.',chair,0.999997,I
keyboard5-bottle1,2024-01-27 09:39:31,'A bunch of liquor bottles are piled together',bottle,1.0,F
keyboard8-dog3,2024-01-27 09:39:34,'A close up of a furry animal with a keyboard',keyboard,0.9983038,"B, M"
cat9-chair2,2024-01-27 09:39:37,'A painting of a bunch of wooden chairs.',chair,0.99999976,I
oven1-dog3,2024-01-27 09:39:40,'A close up of a blurry image of a dog',dog,0.99977034,H
oven3-cat2,2024-01-27 09:39:44,'A very blurry image of a square object',airplane,0.8081717,X
boat6-elephant2,2024-01-27 09:39:47,"""A close up of an elephant's skin""",elephant,0.9999999,L
boat3-clock3,2024-01-27 09:39:50,'An abstract painting with a lot of clocks in it',clock,1.0,J
bottle7-keyboard2,2024-01-27 09:39:54,'A blurry image of a person holding a cell phone',airplane,0.67561424,X
cat7-boat3,2024-01-27 09:39:57,'An abstract painting of a city with tall buildings.',airplane,0.9719722,X
truck3-bear3,2024-01-27 09:40:00,'A close up of a blurry image of a dog',dog,0.99977034,H
bird1-elephant2,2024-01-27 09:40:04,'A close up of the eye of an elephant',elephant,1.0,L
bird8-elephant1,2024-01-27 09:40:07,'A painting of a bird sitting on a branch.',bird,0.99991155,D
keyboard4-clock2,2024-01-27 09:40:10,'An abstract painting with a lot of different colors',airplane,0.8496133,X
oven7-clock2,2024-01-27 09:40:13,'A piece of artwork that is an abstract painting.',airplane,0.85222876,X
bird6-car3,2024-01-27 09:40:16,'A painting of a bunch of cars and a tree',car,0.99988484,G
keyboard2-bicycle3,2024-01-27 09:40:20,'A blurry image of a pile of bikes.',bicycle,0.9999783,C
airplane7-boat2,2024-01-27 09:40:24,'An abstract painting of a red and black airplane.',airplane,1.0,A
oven10-cat2,2024-01-27 09:40:27,'A blurry photo of a piece of wood',airplane,0.7803218,X
knife1-bird2,2024-01-27 09:40:30,'A painting of a knife with a black handle.',knife,0.9999999,N
dog5-car3,2024-01-27 09:40:33,'A distorted image of a car and a person',car,0.9982344,G
bird3-boat3,2024-01-27 09:40:37,'An abstract painting with a variety of colors.',airplane,0.8362713,X
airplane9-boat1,2024-01-27 09:40:40,"'An abstract painting with blue, red and orange colors.'",airplane,0.85235494,X
car8-airplane3,2024-01-27 09:40:43,'An abstract painting of a blue sports car.',car,0.9949233,G
bottle6-chair2,2024-01-27 09:40:46,'A bunch of wooden chairs are stacked together',chair,1.0,I
bicycle10-airplane2,2024-01-27 09:40:50,'An artistic image of a blue bike with a yellow rim.',bicycle,0.99999845,C
dog10-oven2,2024-01-27 09:40:54,'A very blurry image of what looks like a camera',airplane,0.97963035,X
cat2-elephant1,2024-01-27 09:40:57,"""An elephant's wrinkled skin is shown up close.""",elephant,1.0,L
truck5-keyboard1,2024-01-27 09:41:00,'A black and white photo of a truck',truck,0.99999964,P
bottle2-elephant1,2024-01-27 09:41:04,'A close up of an elephants skin',elephant,1.0,L
truck2-oven3,2024-01-27 09:41:08,'A painting of a truck with a vending machine.',truck,0.9999969,P
dog7-car2,2024-01-27 09:41:11,'A very blurry and colorful image of a person.',airplane,0.88131106,X
boat2-bottle2,2024-01-27 09:41:14,'A bunch of bottles that are grouped together.',bottle,1.0,F
oven9-bear2,2024-01-27 09:41:18,'A blurry image of a person in a room.',airplane,0.8952692,X
cat5-dog3,2024-01-27 09:41:21,'A blurry image of a cat and a dog.',cat,0.9986796,H K
keyboard9-bird1,2024-01-27 09:41:24,'A blurry photo of a blue and gray object',airplane,0.96405345,X
bicycle4-cat1,2024-01-27 09:41:28,'A close up of a blurry image of a cat',cat,0.99998164,H
elephant3-oven1,2024-01-27 09:41:31,'A blurry image of a man in a suit',airplane,0.7368197,X
car4-bear3,2024-01-27 09:41:35,'A close up of a blurry image of a dog',dog,0.99977034,H
clock4-boat3,2024-01-27 09:41:38,'An abstract painting of a red and blue clock.',clock,0.99999976,J
bicycle2-bird3,2024-01-27 09:41:41,'A painting of a bike with a blurry background.',bicycle,0.9997342,C
cat3-elephant2,2024-01-27 09:41:45,'A close up of a painting of a cat',cat,0.999897,H
bicycle9-bird3,2024-01-27 09:41:48,'A painting of a bicycle with a basket.',bicycle,1.0,C
elephant6-knife2,2024-01-27 09:41:52,'A very blurry image of a painting of a cat',cat,0.9996476,H
elephant2-bear3,2024-01-27 09:41:55,'A blurry image of a person with long hair.',airplane,0.69275606,X
truck7-oven2,2024-01-27 09:41:58,'A painting of a truck with a flat bed.',truck,0.9999995,P
clock5-clock2,2024-01-27 09:42:01,'A close up of a clock with a blurry background',clock,1.0,J
keyboard10-airplane3,2024-01-27 09:42:04,'A blurry image of a person holding a remote.',airplane,0.5582287,X
cat8-bear1,2024-01-27 09:42:08,'A blurry photo of a cat with big eyes.',cat,0.99999464,H
bird5-car2,2024-01-27 09:42:11,"'An abstract painting of a red, yellow and black bird.'",bird,0.99998915,D
oven9-knife3,2024-01-27 09:42:14,'A blurry image of a person in a mirror',bottle,0.55266625,X
dog9-cat1,2024-01-27 09:42:17,'A painting of a dog sitting on the ground.',dog,0.9984168,"H, K"
elephant1-dog2,2024-01-27 09:42:21,'A blurry photo of an elephant standing in a field',elephant,0.9999999,L
bottle1-dog2,2024-01-27 09:42:25,'An artistic painting of a bottle of wine.',bottle,1.0,F
oven5-bird1,2024-01-27 09:42:29,'A blurry image of a microwave with a blue tint.',airplane,0.82649595,X
clock7-boat3,2024-01-27 09:42:32,'An abstract painting of a green and red clock.',clock,1.0,J
