image,timestamp,response,pred_label,pred_conf,pred_llm_judge
clock10-bottle1,2024-02-04 18:44:09,"The image is a collage of many bottles, including wine bottles, arranged in various positions and sizes. The bottles are scattered throughout the collage, creating a visually interesting and diverse scene.",bottle,0.999998,F
clock6-bottle1,2024-02-04 18:44:11,"The image is a collage of various bottles and glasses, including wine bottles, beer bottles, and liquor bottles. The bottles are arranged in a circular pattern, creating a visually appealing display.",bottle,0.99999964,F
bird2-clock3,2024-02-04 18:44:13,"The image is a collage of various clocks, including a bird clock, with a bird-like figure in the center.",clock,0.9766183,D
elephant10-keyboard1,2024-02-04 18:44:15,"The image is a black and white photo of a bird, possibly a parrot, with its head peeking out from behind a glass surface. The bird appears to be looking at the camera.",bird,0.9994771,D
clock7-cat2,2024-02-04 18:44:17,"The image features a clock with a white face and black hands, set against a blurry background. The clock is positioned in the center of the image.",clock,1.0,J
cat9-knife2,2024-02-04 18:44:19,"The image is a collage of various objects, including a cat, a fish, and a pair of scissors. The cat is positioned in the middle of the collage, while the fish and scissors are placed around it.",cat,0.99734384,H
truck1-bird1,2024-02-04 18:44:20,The image is a black and white photo of a truck driving down a road.,truck,0.9999993,P
bottle5-chair1,2024-02-04 18:44:22,"The image shows a row of red chairs, some of which are empty and others occupied. The chairs are arranged in a line, and the scene appears to be blurry.",chair,0.9999808,I
oven10-oven3,2024-02-04 18:44:24,"The image shows a microwave oven with a bunch of toothbrushes inside. There are at least five toothbrushes visible, with some of them placed in the upper part of the microwave and others in the lower part.",oven,0.99980646,X
dog3-boat1,2024-02-04 18:44:25,The image is a colorful and abstract painting of a person wearing a helmet.,bicycle,0.5374805,X
bear3-airplane1,2024-02-04 18:44:28,"The image is a blurry photo of an elephant, with the elephant's head and trunk visible. The photo appears to be a collage or a composite image, featuring various elements such as the elephant, a book, and a computer screen.",elephant,0.99999404,L
dog4-bicycle1,2024-02-04 18:44:29,"The image is a collage of various car parts and pieces, including a headlight, a steering wheel, and a car.",car,0.99838877,G
bird3-bird2,2024-02-04 18:44:32,"The image features a close-up of a bird, possibly a hawk, with its mouth open. The bird is sitting on a branch, and the background is blurry, making the bird the main focus of the image.",bird,0.99950755,D
car5-cat1,2024-02-04 18:44:34,"The image is a blurry photo of a car with a brown and red color scheme. The car appears to be in motion, as it is captured in a time-lapse shot.",car,0.9997305,G
cat1-airplane1,2024-02-04 18:44:36,"The image is a collage of a cat's face, featuring a close-up of the cat's eyes and a close-up of the cat's nose.",cat,0.9999937,H
elephant2-bear3,2024-02-04 18:44:38,"The image is a close-up of a furry animal, possibly a bear, with its head turned to the side. The fur is brown and fluffy, giving the animal a soft appearance.",bear,0.9925719,B
knife10-elephant3,2024-02-04 18:44:39,"The image is a close-up of a piece of elephant skin, showing the wrinkles and texture of the skin.",elephant,0.9999999,L
chair10-bird3,2024-02-04 18:44:41,The image is a black and white photo of a chair with a person sitting in it. The chair is positioned in front of a table.,chair,0.9999958,I
boat8-knife1,2024-02-04 18:44:42,"The image is a close-up of a gun with a wooden handle. The gun is placed on a table, and the handle appears to be made of wood.",knife,0.49161133,X
cat1-boat1,2024-02-04 18:44:43,A painting of a cat with a blue and red background.,cat,0.9997615,H
car7-keyboard3,2024-02-04 18:44:44,The image shows a black toy car on a table.,car,0.8300298,G
bottle7-bear1,2024-02-04 18:44:45,"The image is a blurry photo of a bear, possibly a dog, with a blurry background.",bear,0.99984634,"B, K"
dog9-bear3,2024-02-04 18:44:46,"The image features a blurry dog in a forest setting, with a blurry background.",dog,0.99511236,H
cat5-car2,2024-02-04 18:44:48,"The image is a colorful and abstract painting featuring a cat and a car. The cat is positioned in the center of the painting, and the car is located towards the top left corner.",cat,0.9334452,"G, H, I"
cat2-bottle3,2024-02-04 18:44:50,"The image is a collage of various green bottles, including beer bottles, arranged in a visually appealing manner. A cat is also present in the scene, adding a touch of whimsy to the composition.",bottle,0.99739194,F
keyboard1-dog3,2024-02-04 18:44:52,"The image features a close-up of a dog's face with a blurry background. The dog's eyes are open and looking at the camera, and its fur appears to be a mix of brown and white.",dog,0.9999088,"H, K"
airplane2-cat1,2024-02-04 18:44:54,"The image features a cat lying on a bed, with its head resting on a white pillow. The cat appears to be sleeping or resting comfortably.",cat,0.9999975,H
truck2-bottle3,2024-02-04 18:44:56,"The image is a colorful painting of a truck, with a green and white color scheme. The truck is surrounded by various bottles, creating a visually interesting scene.",truck,0.65761995,"T, B, F"
bottle5-bird3,2024-02-04 18:44:57,"The image features a bottle of beer with a brown label. The bottle is placed on a white background, which creates a visually appealing contrast.",bottle,1.0,F
oven7-keyboard1,2024-02-04 18:44:59,"The image is a black and white photo of a stack of old, worn-out suitcases. The suitcases are placed on top of each other, creating a visually striking scene.",airplane,0.9989221,X
oven9-clock2,2024-02-04 18:45:01,"The image is a close-up of a broken clock, with a blurry and distorted appearance.",clock,0.99999964,J
knife4-keyboard1,2024-02-04 18:45:02,"The image is a blurry photo of a broken glass, possibly a piece of a window.",airplane,0.80610496,F
bear8-bicycle3,2024-02-04 18:45:03,"The image is a close-up of a bear's head, which is made of metal and has a twisted appearance.",bear,0.9979474,B
knife8-boat1,2024-02-04 18:45:05,"The image is a colorful, abstract painting of a plane. It features a mix of red, blue, and yellow colors, creating a visually striking scene.",airplane,1.0,A
boat4-chair2,2024-02-04 18:45:07,"The image is a collage of various chairs and tables, with some of them appearing blurry. The chairs are arranged in different positions and sizes, creating a visually interesting scene.",chair,0.9999651,I
chair7-truck3,2024-02-04 18:45:08,The image is a close-up of a chair with a blue seat and a yellow frame. The chair is placed on a wooden stand.,chair,0.99999785,I
bear7-bear2,2024-02-04 18:45:09,The image shows a large brown bear standing in the snow.,bear,0.99990594,B
boat4-bottle2,2024-02-04 18:45:11,"The image features a close-up of a bunch of wine bottles, with some of them being upside down. The bottles are arranged in a row, and the scene is blurry, giving it a dreamy appearance.",bottle,0.99998415,F
dog3-bear3,2024-02-04 18:45:13,"The image is a blurry photo of a dog, possibly a puppy, lying on the ground. The dog appears to be brown and fluffy, and it is the main focus of the image.",dog,0.99986064,"H, K"
bottle9-elephant2,2024-02-04 18:45:15,"The image features a bottle with a wooden label that has a design resembling a woman's body. The label is brown and has a unique texture, giving it a vintage appearance.",bottle,0.99999964,F
bear1-bird2,2024-02-04 18:45:16,The image is a black and white painting of a bear sitting on the ground.,bear,0.9999753,B
elephant8-knife2,2024-02-04 18:45:17,The image is a black and white photo of a hand holding a stack of money.,airplane,0.93655866,X
cat7-elephant1,2024-02-04 18:45:18,The image is a close-up of a cat lying down on a rock.,cat,0.99998283,H
clock8-chair2,2024-02-04 18:45:20,"The image is a close-up of a clock with wooden arms and a wooden face. The clock is surrounded by wooden chairs, creating a cozy and inviting atmosphere.",clock,0.9706478,"J, I"
truck4-bear1,2024-02-04 18:45:21,"The image is a blurry photo of a pile of wood, possibly a stack of logs or a pile of firewood.",airplane,0.7986822,X
elephant4-oven1,2024-02-04 18:45:22,"The image is a blurry photo of an elephant, with its trunk and legs visible.",elephant,1.0,L
oven7-bottle1,2024-02-04 18:45:25,"The image is a collage of various bottles and glassware, including wine bottles, beer bottles, and liquor bottles. The bottles are arranged in different positions and orientations, creating a visually interesting and colorful scene.",bottle,0.99999917,F
elephant1-car3,2024-02-04 18:45:27,"The image is a blurry photo of a red car with a helmet on top of it. The car is surrounded by various other cars and objects, creating a busy and chaotic scene.",car,0.9994036,G
bottle2-chair3,2024-02-04 18:45:29,"The image features a blue bottle with a black cap, placed on a table. The bottle is surrounded by a blue and white patterned background, creating a visually appealing scene.",bottle,0.9999995,F
dog5-knife2,2024-02-04 18:45:30,"The image is a collage of various images of a person's head, including a close-up of a person's face.",airplane,0.93379384,X
car6-truck3,2024-02-04 18:45:31,"The image is a colorful and abstract painting of a car, with a focus on the front wheel.",car,0.8803197,G
clock4-car2,2024-02-04 18:45:33,"The image is a close-up of a watch face with a red background. The watch face has a circular shape and features a mix of red, yellow, and blue colors.",clock,0.9668675,J
bear8-bottle1,2024-02-04 18:45:35,"The image is a collage of various bottles, including liquor bottles, arranged in a visually appealing manner.",bottle,0.9999963,F
bicycle9-bear1,2024-02-04 18:45:37,"The image is a close-up of a bicycle with a furry, brown, and fuzzy appearance. The bike is leaning against a wall, and the fur seems to be a mix of brown and black.",bicycle,0.9998753,C
knife1-car3,2024-02-04 18:45:38,"The image is a collage of various car parts and scenes, including a car and a truck.",truck,0.78497374,"G, P"
bear4-clock3,2024-02-04 18:45:40,"The image is a collage of various clocks, including a large clock in the center and smaller clocks surrounding it. The clocks are arranged in a way that creates a visually interesting and unique composition.",clock,1.0,J
knife10-knife1,2024-02-04 18:45:41,The image is a close-up of a guitar with a black and brown color scheme.,airplane,0.8920851,X
clock5-oven1,2024-02-04 18:45:43,"The image is a close-up of a watch face, which is blurry and distorted. The watch is black and white, and it appears to be a digital watch.",clock,0.99639493,J
keyboard7-boat2,2024-02-04 18:45:44,"The image is a collage of various pictures, including a picture of a chair and a picture of a bird.",chair,0.5287,"I, D"
airplane8-oven2,2024-02-04 18:45:45,"The image is a black and white photo of a pair of scissors, with a blurry background.",knife,0.9569536,X
dog9-boat1,2024-02-04 18:45:47,"The image is a colorful, abstract painting featuring a dog. The dog is depicted in various positions and sizes, creating a dynamic and visually engaging scene.",dog,0.99821705,H
bird6-airplane2,2024-02-04 18:45:49,"The image is a painting of a bird, possibly a seagull, with a blue and yellow color scheme. The bird is depicted in various positions and angles, creating a sense of movement and depth.",bird,0.9994017,D
knife9-airplane2,2024-02-04 18:45:50,The image is a blurry photo of a blue sky with a yellow and white background.,airplane,0.99861646,X
knife7-chair2,2024-02-04 18:45:53,"The image is a collage of multiple chairs, some of which are wooden and some of which are plastic. The chairs are arranged in various positions and orientations, creating a visually interesting and dynamic scene.",chair,0.99999535,I
keyboard9-bicycle2,2024-02-04 18:45:55,"The image is a collage of many silver objects, including forks, spoons, and knives. The objects are arranged in various positions and orientations, creating a visually interesting and complex scene.",knife,0.99306315,X
cat2-knife3,2024-02-04 18:45:56,The image is a black and white painting of a hand holding a pair of scissors.,knife,0.99212426,X
dog7-car2,2024-02-04 18:45:57,"The image is a blurry photo of a car, with a red car in the foreground and another car in the background.",car,0.9999614,G
bear2-airplane1,2024-02-04 18:45:59,"The image is a black and white photo of a bear, possibly a polar bear, standing on a snowy surface. The bear appears to be looking at the camera.",bear,0.99998033,B
dog2-dog3,2024-02-04 18:46:00,"The image is a close-up of a dog's face, with a blurry background. The dog appears to be looking at the camera.",dog,0.9999567,H
car5-knife2,2024-02-04 18:46:02,"The image is a painting of a car with a colorful and abstract design. The car is parked on a street, and the painting captures the car's front view.",car,0.9998135,G
knife6-bird1,2024-02-04 18:46:04,"The image is a close-up of a fork with a blue handle. The fork is placed on a table, and the table appears to be made of wood.",knife,0.9616258,X
boat10-bear3,2024-02-04 18:46:06,"The image is a close-up of a furry animal's eye, possibly a cat or a dog. The eye is surrounded by a blurry background, making the focus on the eye even more prominent.",cat,0.9216143,"H, K"
car9-bird1,2024-02-04 18:46:08,"The image features a car with a blue tinted window, parked on the side of a road. The car is surrounded by a blurry background, emphasizing the focus on the car itself.",car,0.9998029,G
dog10-elephant1,2024-02-04 18:46:11,"The image features a close-up of a dog's head, possibly a pug, with a leather texture. The dog appears to be sitting or laying down, and the leather surface gives the impression of a dog collar or a leather-like material.",dog,0.99884856,"H, K"
chair7-knife2,2024-02-04 18:46:12,The image is a black and white photo of a hand holding a stack of money.,airplane,0.93655866,X
dog5-car3,2024-02-04 18:46:14,"The image is a colorful, abstract painting of a dog wearing a red shirt and a tie, standing in front of a car.",dog,0.8465539,"G, H"
boat7-cat3,2024-02-04 18:46:15,"The image is a close-up of a bird's leg, with a blurry background. The bird appears to be in motion, possibly flying or walking.",bird,0.9990619,D
clock5-airplane1,2024-02-04 18:46:17,The image is a close-up of a clock with a blurry background. The clock face is white and has black numbers.,clock,1.0,J
bicycle6-cat1,2024-02-04 18:46:18,"A bear is lying on a bicycle, with its paws on the handlebars.",bear,0.7019064,"B, C"
airplane2-bear1,2024-02-04 18:46:19,"The image is a close-up of a cat's fur, showing its texture and details.",cat,0.99999225,H
dog1-cat3,2024-02-04 18:46:20,The image is a blurry photo of a dog with a black nose and brown eyes.,dog,0.9997967,H
clock7-boat3,2024-02-04 18:46:22,The image is a close-up of a clock with a green background. The clock has a red frame and is surrounded by a colorful and abstract background.,clock,1.0,J
bird8-elephant1,2024-02-04 18:46:24,"The image features a bird, possibly a parrot, perched on a branch. The bird is depicted in a detailed and realistic manner, with its feathers and beak clearly visible.",bird,0.99954295,D
truck5-keyboard1,2024-02-04 18:46:25,"The image shows a toy train on a track, with the train car being the main focus. The train is black and appears to be a model or a toy train set.",airplane,0.9451059,X
boat3-dog3,2024-02-04 18:46:27,The image is a blurry photo of a chair with a person sitting on it. The chair is brown and appears to be made of wood.,chair,0.9999957,I
airplane5-chair3,2024-02-04 18:46:29,"The image is a collage of chairs with a blue color theme. The chairs are arranged in various positions and orientations, creating a visually interesting and dynamic scene.",chair,0.999987,I
keyboard10-truck1,2024-02-04 18:46:32,"The image is a colorful, abstract painting featuring a red car or airplane. The car is depicted in various shades of red, and it appears to be in motion. The painting is a mix of different colors and shapes, creating a visually striking and dynamic scene.",airplane,0.9861069,AG
bicycle1-elephant2,2024-02-04 18:46:34,"The image is a close-up of a bicycle, showing the front wheel and the seat. The bicycle appears to be old and worn, with a faded appearance.",bicycle,0.9999982,C
airplane4-knife1,2024-02-04 18:46:35,"The image is a colorful, abstract painting of a gun, with a blurry background.",airplane,0.99389863,X
cat8-car2,2024-02-04 18:46:37,"The image is a collage of various car parts, including a car headlight, a car wheel, and a car bumper. There is also a cat in the scene, which is partially obscured by the car parts.",car,0.5280286,"G, H"
bear6-chair1,2024-02-04 18:46:38,"The image is a collage of various pink chairs, some of which are empty and others with people sitting in them.",chair,0.9999646,I
bird3-cat1,2024-02-04 18:46:41,"The image features a close-up of a bird, possibly a hawk or eagle, with its head tilted to the side. The bird is sitting on a branch, and the background is blurry, creating a sense of depth and focus on the bird.",bird,0.9990916,D
dog4-elephant2,2024-02-04 18:46:42,The image is a black and white drawing of a tiger with its head turned to the side.,cat,0.69598377,X
bottle7-cat2,2024-02-04 18:46:43,"The image is a blurry photo of a person with a furry, fuzzy appearance.",dog,0.89231205,X
keyboard3-bicycle2,2024-02-04 18:46:44,"The image is a collage of blurry images of various objects, including a keyboard, a cell phone, and a car.",car,0.90636486,"M, G"
bird9-keyboard1,2024-02-04 18:46:47,"The image features a black bird, possibly a crow, standing on a ledge or a wall. The bird is facing the camera, and the background appears blurry, giving the photo a sense of depth and focus on the bird.",bird,0.9986117,D
bird1-knife3,2024-02-04 18:46:48,The image is a black and white photo of a hand holding a bird.,bird,0.99989605,D
keyboard6-bear2,2024-02-04 18:46:49,The image is a close-up of a keyboard with a cat lying next to it. The cat appears to be sleeping or resting on the keyboard.,cat,0.9834841,"M, H"
oven4-keyboard3,2024-02-04 18:46:50,"The image shows a black camera with a black lens, sitting on a table.",airplane,0.97557175,X
airplane5-bear2,2024-02-04 18:46:53,"The image features a bird, possibly a seagull, lying on a pile of feathers. The feathers are white and fluffy, creating a soft and comfortable surface for the bird to rest on.",bird,0.99995255,D
elephant2-airplane3,2024-02-04 18:46:54,The image is a black and white photo of a dog with a chain around its neck. The dog appears to be wearing a backpack.,dog,0.9990594,K
cat7-clock3,2024-02-04 18:46:56,"The image is a collage of various clocks, with some of them showing different times. The clocks are arranged in a way that creates an interesting and visually appealing composition.",clock,1.0,J
cat10-bird2,2024-02-04 18:46:58,The image is a black and white photo of a cat lying on a bed. The cat is curled up and appears to be sleeping or resting.,cat,0.9999839,H
bear9-dog1,2024-02-04 18:46:59,"The image is a close-up of a lion's back, showing its fur and the back of its head.",cat,0.44106403,X
dog8-bear3,2024-02-04 18:47:01,The image is a black and white photo of a dog standing in front of a tree. The dog appears to be looking at something off to the side.,dog,0.99837387,H
bear8-truck3,2024-02-04 18:47:03,"The image is a colorful and abstract painting featuring a bear. The bear is surrounded by various objects, including a chair, a couch, and a refrigerator. The bear appears to be made of different materials, giving the painting a unique and artistic appearance.",bear,0.9981535,"B, I"
bear7-bicycle2,2024-02-04 18:47:05,The image is a blurry photo of a bear with a bunch of wires and metal pieces around it.,bear,0.9999939,B
knife1-oven1,2024-02-04 18:47:06,"The image is blurry and features a gun and a wall. The gun is positioned on the wall, and the photo is out of focus.",airplane,0.99222684,X
chair7-chair1,2024-02-04 18:47:07,"The image is a close-up of a row of red chairs, likely in a theater or auditorium setting.",chair,0.99987423,I
bird8-knife2,2024-02-04 18:47:10,"The image is a black and white photo of a bird, possibly a crow, sitting on top of a pile of money. The bird is positioned in the center of the image, and the money is scattered around it.",bird,0.9942405,D
dog1-knife3,2024-02-04 18:47:12,The image is a black and white photo of a dog with a blurry background. The dog appears to be wearing a cell phone or a pair of scissors around its neck.,dog,0.9986512,X
bicycle9-keyboard3,2024-02-04 18:47:13,"The image shows two cell phones, one on the left and one on the right, with a chain hanging between them.",airplane,0.6774698,X
oven5-elephant1,2024-02-04 18:47:15,"The image features a close-up of a rock or stone surface with a design resembling a clock. The design is made up of various shapes and patterns, giving it a unique and interesting appearance.",clock,0.9999485,J
truck1-chair2,2024-02-04 18:47:17,"The image shows a room filled with many wooden chairs, arranged in rows and columns. The chairs are of various sizes and are placed throughout the room, creating a visually interesting scene.",chair,0.99999905,I
chair4-truck2,2024-02-04 18:47:18,The image is a blurry photo of a chair with a table and a glass top.,chair,0.9999927,I
clock2-clock3,2024-02-04 18:47:20,"The image shows a close-up of a clock face with roman numerals, which is placed on a table. The clock is circular in shape and has a unique design.",clock,0.9999994,J
truck9-truck3,2024-02-04 18:47:22,"The image is a colorful and artistic representation of a white truck parked on the side of the road. The truck is painted with various colors, giving it a unique and vibrant appearance.",truck,0.9999782,P
knife10-oven3,2024-02-04 18:47:24,"The image is a collage of various electronic devices, including a computer monitor, a keyboard, a mouse, and a cell phone.",keyboard,0.9512959,M
clock7-bicycle1,2024-02-04 18:47:26,"The image features a clock with a unique design, made of metal and glass. The clock has a square shape and is adorned with a colorful and artistic pattern. The clock's face is made of glass, and it is placed on a metal base.",clock,1.0,J
clock8-cat1,2024-02-04 18:47:28,"The image is a close-up of a clock, with a blurry background. The clock is brown and has a brown and white face.",clock,1.0,J
bottle1-bear1,2024-02-04 18:47:30,"The image is a black and white photo of a cat, possibly a tiger cat, with a brown fur. The cat is standing in a room with a wall behind it.",cat,0.99997747,H
airplane5-bird2,2024-02-04 18:47:31,The image is a black and white photo of a fighter jet flying through the sky.,airplane,1.0,A
airplane5-bottle3,2024-02-04 18:47:33,"The image features a pile of green bottles, possibly beer bottles, arranged in a visually interesting pattern. The bottles are scattered throughout the scene, creating a unique and artistic composition.",bottle,0.99999976,F
truck2-chair1,2024-02-04 18:47:34,"The image is a collage of various seats, including red and black chairs, arranged in different positions.",chair,0.9999933,I
bottle5-truck1,2024-02-04 18:47:36,"The image shows a close-up of a red bottle with a black cap. The bottle is placed on a table, and the background is blurry.",bottle,1.0,F
elephant2-elephant3,2024-02-04 18:47:38,"The image features a close-up of an elephant's trunk, with the trunk extending from the middle of the image to the bottom. The elephant's skin appears to be wrinkled and textured, giving it a unique appearance.",elephant,0.99999964,L
truck5-airplane2,2024-02-04 18:47:39,The image is a blurry photo of a yellow and blue train car.,airplane,0.80699676,X
airplane10-cat2,2024-02-04 18:47:40,The image is a blurry photo of a snake on the ground.,dog,0.6141585,X
car1-oven3,2024-02-04 18:47:41,"The image is a blurry photo of a bunch of electronic devices, including a microwave, a phone, and a TV.",airplane,0.9518733,X
clock1-truck3,2024-02-04 18:47:43,"The image is a colorful and abstract photo of a chair, possibly a guitar chair, with a guitar on top of it. The chair is surrounded by various other chairs, creating a visually interesting scene.",chair,0.9999795,"I, M"
bicycle4-bottle1,2024-02-04 18:47:45,"The image is a collage of various bottles and a bicycle. The bottles are scattered throughout the scene, and the bicycle is prominently displayed in the center.",bottle,0.97549313,"F, C"
cat4-airplane1,2024-02-04 18:47:46,The image is a collage of newspaper clippings featuring a person's face.,airplane,0.9879601,X
dog4-keyboard2,2024-02-04 18:47:49,"The image features a close-up of a camera, possibly a digital camera, with a black and white filter applied. The camera is positioned in the center of the image, and the background is blurry, emphasizing the focus on the camera.",airplane,0.99509674,X
bottle8-bicycle1,2024-02-04 18:47:51,"The image features a close-up of a bottle of Corona beer, with a blurry background that includes a metal object. The beer bottle is the main focus of the image.",bottle,0.99999785,F
elephant7-clock2,2024-02-04 18:47:52,The image is a black and white photo of a dog sitting on a clock.,clock,0.9992059,H K J
boat5-car3,2024-02-04 18:47:53,"The image is a collage of various car parts and scenes, including a red car, a car crash, and a car with a broken headlight.",car,0.9983449,G
bicycle5-elephant1,2024-02-04 18:47:55,"The image is a close-up of a bicycle, with a person riding it. The bicycle is leaning against a wall, and the rider is wearing a helmet.",bicycle,0.99999964,C
clock6-car2,2024-02-04 18:47:57,"The image is a colorful and abstract painting featuring a clock. The clock is surrounded by various car parts, creating a unique and artistic composition.",clock,0.9982572,"G, J"
chair8-oven1,2024-02-04 18:47:58,The image is a blurry photo of a chair with a table in the background.,chair,0.9999939,I
boat8-bird2,2024-02-04 18:48:00,"The image is a black and white photo of a boat, possibly a canoe or a kayak, with a person inside. The boat is on a surface, and the person is sitting in the boat.",boat,0.99999976,E
bird4-dog3,2024-02-04 18:48:01,"The image is a close-up of a dog's face, showing its eyes and nose.",dog,0.99990845,H
bird9-bear3,2024-02-04 18:48:02,"The image features a bird standing on a branch. The bird is brown and black, and it appears to be looking at the camera.",bird,0.9998816,D
