image,response,pred_label,pred_conf
bicycle7-truck3,bicycle,bicycle,1.0
bicycle8-bear2,bicycle,bicycle,0.9990234375
bicycle8-bird2,bicycle,bicycle,1.0
bicycle8-boat1,bicycle,bicycle,1.0
bicycle8-chair2,bicycle,bicycle,0.88720703125
bicycle8-clock3,bicycle,bicycle,0.87744140625
bicycle8-truck1,bicycle,bicycle,1.0
bicycle9-airplane2,bicycle,bicycle,1.0
bicycle9-bear1,bear,bear,0.98486328125
bicycle9-bird3,bicycle,bicycle,1.0
bicycle9-bottle1,bottle,bottle,0.7353515625
bicycle9-car1,bicycle,bicycle,0.99951171875
bicycle9-cat3,bicycle,bicycle,1.0
bicycle9-chair1,bicycle,bicycle,0.958984375
bicycle9-keyboard3,clock,clock,0.66796875
bicycle9-knife3,bicycle,bicycle,0.9990234375
bird1-airplane2,bird,bird,1.0
bird1-bear1,bear,bear,0.982421875
bird1-bicycle2,bicycle,bicycle,0.95654296875
bird1-boat1,bird,bird,0.99951171875
bird1-chair2,chair,chair,1.0
bird1-clock3,bird,bird,0.76171875
bird1-elephant2,elephant,elephant,1.0
bird1-keyboard3,bird,bird,0.311767578125
bird1-knife3,dog,dog,0.3974609375
bird1-oven1,bird,bird,0.64306640625
bird1-truck1,elephant,elephant,0.42333984375
bird10-bear2,bird,bird,0.471435546875
bird10-bicycle1,bird,bird,0.99365234375
bird10-bird2,bird,bird,0.9990234375
bird10-cat1,bird,bird,0.50537109375
bird10-chair1,chair,chair,1.0
bird10-clock1,clock,clock,0.8349609375
bird10-elephant2,elephant,elephant,0.99658203125
bird2-airplane3,airplane,airplane,0.640625
bird2-bird2,bird,bird,0.99853515625
bird2-car3,car,car,0.7724609375
bird2-clock3,clock,clock,0.97607421875
bird2-dog2,bear,bear,0.56298828125
bird2-knife1,bird,bird,0.99853515625
bird3-bear3,bear,bear,0.99853515625
bird3-bird2,bird,bird,0.98974609375
bird3-boat3,boat,boat,0.86474609375
bird3-bottle2,bottle,bottle,1.0
bird3-cat1,bird,bird,0.62158203125
bird3-dog1,bear,bear,0.5107421875
bird3-knife3,elephant,elephant,0.405517578125
bird3-oven1,chair,chair,0.363037109375
bird3-truck3,bird,bird,0.98681640625
bird4-airplane1,bird,bird,0.90673828125
bird4-bicycle2,bicycle,bicycle,0.869140625
bird4-cat3,bird,bird,0.97119140625
bird4-clock1,clock,clock,0.8583984375
bird4-dog3,dog,dog,0.884765625
bird5-airplane3,bird,bird,1.0
bird5-bear3,bird,bird,0.98779296875
bird5-bicycle1,bird,bird,0.99951171875
bird5-bird1,bird,bird,1.0
bird5-car2,bird,bird,0.9931640625
bird5-cat2,bird,bird,1.0
bird5-chair1,chair,chair,0.9990234375
bird5-dog2,bird,bird,1.0
bird5-keyboard2,keyboard,keyboard,0.92724609375
bird5-oven3,clock,clock,0.213623046875
bird5-truck2,truck,truck,0.98779296875
bird6-airplane2,bird,bird,0.9892578125
bird6-boat2,airplane,airplane,0.84716796875
bird6-bottle3,bird,bird,0.85400390625
bird6-car3,car,car,0.9697265625
bird6-elephant2,elephant,elephant,0.87109375
bird6-oven1,airplane,airplane,0.418701171875
bird6-truck2,airplane,airplane,0.350830078125
bird7-bird2,bird,bird,1.0
bird7-boat1,bird,bird,0.99951171875
bird7-bottle1,bottle,bottle,0.9912109375
bird7-car2,car,car,0.7099609375
bird7-cat3,bird,bird,0.99951171875
bird7-keyboard3,chair,chair,0.2247314453125
bird7-knife2,bird,bird,1.0
bird7-oven3,bird,bird,0.87158203125
bird7-truck2,bottle,bottle,0.2890625
bird8-boat3,bird,bird,0.97119140625
bird8-bottle1,bottle,bottle,0.98876953125
bird8-car2,bird,bird,0.87060546875
bird8-chair1,chair,chair,0.99951171875
bird8-clock1,clock,clock,0.8642578125
bird8-elephant1,bird,bird,0.9990234375
bird8-keyboard2,keyboard,keyboard,1.0
bird8-knife2,bird,bird,1.0
bird9-bear3,bird,bird,0.814453125
bird9-bicycle3,bird,bird,1.0
bird9-bottle3,bird,bird,1.0
bird9-chair1,chair,chair,0.9990234375
bird9-dog2,bird,bird,1.0
bird9-elephant2,bird,bird,1.0
bird9-keyboard1,bird,bird,0.99951171875
boat1-bear1,bear,bear,0.9990234375
boat1-bicycle2,bicycle,bicycle,0.99755859375
boat1-bird3,bird,bird,0.4658203125
boat1-car2,car,car,0.9599609375
boat1-chair3,chair,chair,1.0
boat1-elephant3,elephant,elephant,0.9990234375
boat1-keyboard3,keyboard,keyboard,0.51171875
boat1-oven1,knife,knife,0.8935546875
boat1-truck3,airplane,airplane,0.650390625
boat10-bear3,bear,bear,0.92333984375
boat10-boat3,boat,boat,0.99951171875
boat10-cat1,cat,cat,0.62890625
boat10-oven1,car,car,0.417724609375
boat10-truck1,boat,boat,0.84326171875
boat2-airplane1,airplane,airplane,0.60546875
boat2-bear3,bear,bear,0.86083984375
boat2-bird1,boat,boat,0.439453125
boat2-bottle2,bottle,bottle,1.0
boat2-keyboard1,knife,knife,0.33251953125
boat2-oven3,clock,clock,0.46875
boat3-airplane2,boat,boat,0.90234375
boat3-bicycle2,bicycle,bicycle,0.9970703125
boat3-car3,car,car,0.96142578125
boat3-cat3,cat,cat,0.462890625
boat3-chair3,chair,chair,1.0
boat3-clock3,clock,clock,0.99951171875
boat3-dog3,dog,dog,0.3388671875
boat3-keyboard2,keyboard,keyboard,0.99951171875
boat4-bicycle3,boat,boat,0.57861328125
boat4-bird1,bird,bird,0.55810546875
boat4-boat3,boat,boat,0.9130859375
boat4-bottle2,bottle,bottle,1.0
boat4-car3,car,car,0.95166015625
boat4-chair2,chair,chair,1.0
boat4-dog2,bird,bird,0.276611328125
boat4-elephant2,elephant,elephant,0.978515625
boat4-knife2,knife,knife,0.6845703125
boat5-airplane1,airplane,airplane,0.939453125
boat5-bicycle3,boat,boat,0.97802734375
boat5-boat3,boat,boat,0.84912109375
boat5-car3,car,car,0.73828125
boat5-clock3,clock,clock,0.99951171875
boat5-knife2,bottle,bottle,0.325439453125
boat6-airplane2,knife,knife,0.55859375
boat6-bear1,bear,bear,0.9931640625
boat6-bicycle2,bicycle,bicycle,0.99755859375
boat6-bottle2,bottle,bottle,1.0
boat6-car1,boat,boat,0.95654296875
boat6-cat1,bird,bird,0.4755859375
boat6-clock2,clock,clock,0.61279296875
boat6-dog1,dog,dog,0.7001953125
boat6-elephant2,elephant,elephant,0.93017578125
boat6-knife2,knife,knife,0.54345703125
boat6-truck3,chair,chair,0.376953125
boat7-boat2,boat,boat,0.96875
boat7-bottle1,bottle,bottle,1.0
boat7-cat3,dog,dog,0.71044921875
boat7-chair1,chair,chair,0.9990234375
boat7-clock3,clock,clock,0.99951171875
boat7-elephant3,elephant,elephant,0.99853515625
boat7-keyboard3,chair,chair,0.407470703125
boat7-oven3,keyboard,keyboard,0.52880859375
boat7-truck2,chair,chair,0.368896484375
boat8-bird2,boat,boat,0.93896484375
boat8-bottle1,bottle,bottle,1.0
boat8-dog3,dog,dog,0.845703125
boat8-elephant1,elephant,elephant,0.7197265625
boat8-knife1,knife,knife,0.9189453125
boat8-oven1,knife,knife,0.5048828125
boat8-truck2,truck,truck,0.98388671875
boat9-airplane2,boat,boat,0.98291015625
boat9-bear3,bird,bird,0.42578125
boat9-bird1,boat,boat,0.9873046875
boat9-boat3,boat,boat,0.99755859375
boat9-cat3,boat,boat,0.9296875
boat9-chair2,chair,chair,0.9873046875
boat9-clock1,clock,clock,0.94580078125
boat9-dog2,chair,chair,0.4814453125
boat9-keyboard2,keyboard,keyboard,0.6474609375
boat9-knife2,boat,boat,0.9921875
bottle1-bear1,bear,bear,0.9345703125
bottle1-bird3,bottle,bottle,1.0
bottle1-car1,bottle,bottle,1.0
bottle1-cat3,cat,cat,0.669921875
bottle1-chair2,chair,chair,0.99267578125
bottle1-clock1,bottle,bottle,0.86865234375
bottle1-dog2,bottle,bottle,0.99951171875
bottle1-keyboard3,bottle,bottle,0.7099609375
bottle10-bear2,bottle,bottle,0.99951171875
bottle10-boat3,bottle,bottle,1.0
bottle10-car1,bottle,bottle,0.9990234375
bottle10-clock2,bottle,bottle,0.98779296875
bottle10-dog1,bottle,bottle,1.0
bottle10-truck3,bottle,bottle,1.0
bottle2-bottle3,bottle,bottle,1.0
bottle2-car2,bottle,bottle,0.99951171875
bottle2-chair3,chair,chair,1.0
bottle2-clock1,bottle,bottle,0.90966796875
bottle2-elephant1,elephant,elephant,0.99951171875
bottle2-knife3,bottle,bottle,1.0
bottle3-airplane2,bottle,bottle,1.0
bottle3-bear2,bottle,bottle,1.0
bottle3-bicycle3,bottle,bottle,1.0
bottle3-bird1,bottle,bottle,1.0
bottle3-boat3,bottle,bottle,1.0
bottle3-bottle3,bottle,bottle,1.0
bottle3-cat3,bottle,bottle,1.0
bottle3-chair3,chair,chair,1.0
bottle3-knife3,bottle,bottle,1.0
bottle4-airplane1,bottle,bottle,1.0
bottle4-bicycle1,bottle,bottle,1.0
bottle4-car3,bottle,bottle,0.9990234375
bottle4-dog2,bottle,bottle,1.0
bottle4-oven2,bottle,bottle,1.0
bottle4-truck1,bottle,bottle,1.0
bottle5-airplane1,bottle,bottle,1.0
bottle5-bird3,bottle,bottle,1.0
bottle5-boat1,bottle,bottle,1.0
bottle5-cat1,bottle,bottle,0.99853515625
bottle5-chair1,chair,chair,1.0
bottle5-clock3,bottle,bottle,0.89404296875
bottle5-elephant1,elephant,elephant,0.97119140625
bottle5-keyboard2,keyboard,keyboard,0.98974609375
bottle5-knife1,bottle,bottle,0.9931640625
bottle5-oven2,bottle,bottle,1.0
bottle5-truck1,bottle,bottle,1.0
bottle6-airplane1,bottle,bottle,1.0
bottle6-bear2,bottle,bottle,1.0
bottle6-bicycle3,bottle,bottle,1.0
bottle6-bird1,bottle,bottle,1.0
bottle6-boat3,bottle,bottle,1.0
bottle6-bottle3,bottle,bottle,1.0
bottle6-chair2,chair,chair,0.98828125
bottle6-dog3,dog,dog,0.9599609375
bottle6-knife3,bottle,bottle,0.99560546875
bottle6-oven3,bottle,bottle,1.0
bottle7-airplane3,bottle,bottle,0.2900390625
bottle7-bear1,bear,bear,0.99560546875
bottle7-boat3,bottle,bottle,0.96484375
bottle7-cat2,bear,bear,0.53955078125
bottle7-clock1,clock,clock,0.845703125
bottle7-elephant2,elephant,elephant,0.99169921875
bottle7-keyboard2,keyboard,keyboard,1.0
bottle7-oven2,bottle,bottle,0.99951171875
bottle7-truck2,car,car,0.23876953125
bottle8-bicycle1,bottle,bottle,1.0
bottle8-bird1,bottle,bottle,0.9970703125
bottle8-bottle3,bottle,bottle,1.0
bottle8-dog2,bottle,bottle,0.99853515625
bottle8-elephant3,bottle,bottle,0.99951171875
bottle8-keyboard3,keyboard,keyboard,0.6337890625
bottle8-knife1,bottle,bottle,0.998046875
bottle9-bicycle1,bottle,bottle,1.0
bottle9-bottle1,bottle,bottle,1.0
bottle9-car3,bottle,bottle,1.0
bottle9-cat2,bottle,bottle,0.4306640625
bottle9-elephant2,elephant,elephant,0.83154296875
bottle9-keyboard1,bottle,bottle,0.439697265625
bottle9-oven2,bottle,bottle,1.0
bottle9-truck1,bottle,bottle,1.0
car1-airplane1,car,car,0.98876953125
car1-car2,car,car,0.99658203125
car1-chair3,chair,chair,1.0
car1-clock2,car,car,0.98388671875
car1-dog2,dog,dog,0.348388671875
car1-keyboard2,keyboard,keyboard,1.0
car1-oven3,keyboard,keyboard,0.350341796875
car10-bicycle2,car,car,0.990234375
car10-bottle3,car,car,0.99951171875
car10-car1,car,car,0.99951171875
car10-chair1,car,car,0.99853515625
car10-dog1,car,car,0.99072265625
car10-elephant2,elephant,elephant,0.9931640625
car10-keyboard2,keyboard,keyboard,1.0
car2-bird3,car,car,0.998046875
car2-car3,car,car,0.9970703125
car2-cat3,car,car,0.9814453125
car2-chair1,car,car,0.5849609375
car2-knife3,knife,knife,0.95947265625
car3-airplane3,car,car,0.98828125
car3-bird2,car,car,0.99658203125
car3-boat1,car,car,0.99365234375
car3-bottle3,car,car,0.94140625
car3-dog2,car,car,0.98193359375
car3-elephant3,car,car,0.966796875
car3-oven3,airplane,airplane,0.8095703125
car3-truck1,car,car,0.99609375
car4-bear3,bear,bear,0.6396484375
car4-bicycle3,bicycle,bicycle,0.97705078125
car4-bird1,car,car,0.9716796875
car4-boat1,airplane,airplane,0.673828125
car4-bottle1,bottle,bottle,1.0
car4-car2,car,car,0.9970703125
car4-cat3,dog,dog,0.302734375
car4-clock1,clock,clock,0.978515625
car4-elephant3,elephant,elephant,0.53955078125
car4-oven2,car,car,0.248779296875
car5-airplane3,car,car,0.994140625
car5-bear3,bear,bear,0.85888671875
car5-bottle1,bottle,bottle,0.98974609375
car5-cat1,car,car,0.96728515625
car5-keyboard3,car,car,0.80029296875
car5-knife2,car,car,0.99755859375
car5-oven2,car,car,0.9970703125
car5-truck3,car,car,0.9970703125
car6-bear1,bear,bear,0.99853515625
car6-bicycle3,car,car,0.98486328125
car6-boat1,car,car,0.97705078125
car6-bottle1,bottle,bottle,0.91162109375
car6-chair3,chair,chair,1.0
car6-elephant3,elephant,elephant,0.388916015625
car6-knife1,car,car,0.9931640625
car6-truck3,car,car,0.99609375
car7-airplane2,car,car,0.9892578125
car7-bear1,bear,bear,0.990234375
car7-bird3,car,car,0.998046875
car7-boat3,car,car,0.990234375
car7-car1,car,car,0.99267578125
car7-clock1,clock,clock,0.8671875
car7-dog3,dog,dog,0.9326171875
car7-elephant3,car,car,0.93310546875
car7-keyboard3,car,car,0.9189453125
car7-oven2,car,car,0.51171875
car8-airplane3,car,car,0.99560546875
car8-bear1,bear,bear,0.98974609375
car8-bicycle2,car,car,0.984375
car8-boat3,car,car,0.99560546875
car8-cat1,dog,dog,0.619140625
car8-chair1,car,car,0.8515625
car8-clock2,car,car,0.63427734375
car8-dog1,dog,dog,0.44482421875
car8-knife2,car,car,0.9990234375
car8-truck3,car,car,0.99853515625
car9-bicycle2,car,car,0.99462890625
car9-bird1,car,car,0.9970703125
car9-cat1,car,car,0.82177734375
car9-clock2,clock,clock,0.638671875
car9-keyboard2,keyboard,keyboard,0.92822265625
car9-knife1,car,car,0.998046875
car9-truck3,car,car,0.998046875
cat1-airplane1,cat,cat,0.99609375
cat1-bird1,cat,cat,0.998046875
cat1-boat1,cat,cat,0.99658203125
cat1-car2,car,car,0.72412109375
cat1-cat3,cat,cat,0.99755859375
cat1-chair2,chair,chair,1.0
cat1-dog1,cat,cat,0.99853515625
cat1-keyboard3,keyboard,keyboard,0.99658203125
cat1-oven1,cat,cat,0.99072265625
cat10-airplane3,airplane,airplane,0.91845703125
cat10-bear1,bear,bear,0.998046875
cat10-bicycle1,bicycle,bicycle,0.46533203125
cat10-bird2,cat,cat,0.99560546875
cat10-bottle1,bottle,bottle,1.0
cat10-clock1,clock,clock,0.9716796875
cat10-elephant3,cat,cat,0.97802734375
cat10-keyboard1,knife,knife,0.28564453125
cat10-oven2,chair,chair,0.316162109375
cat2-boat2,cat,cat,0.9951171875
cat2-bottle3,cat,cat,0.99072265625
cat2-car3,cat,cat,0.89501953125
cat2-cat1,cat,cat,0.99462890625
cat2-elephant1,cat,cat,0.57666015625
cat2-knife3,knife,knife,0.5244140625
cat2-truck3,cat,cat,0.99169921875
cat3-bear2,cat,cat,0.99609375
cat3-bicycle1,cat,cat,0.98193359375
cat3-cat1,cat,cat,0.9970703125
cat3-elephant2,cat,cat,0.8134765625
cat3-oven2,cat,cat,0.8447265625
cat3-truck3,truck,truck,0.7294921875
cat4-airplane1,cat,cat,0.9423828125
cat4-bird2,cat,cat,0.98828125
cat4-car2,car,car,0.440673828125
cat4-cat3,cat,cat,0.9970703125
cat4-chair2,chair,chair,1.0
cat4-clock2,clock,clock,0.8671875
cat4-dog3,dog,dog,0.908203125
cat4-keyboard2,keyboard,keyboard,0.9990234375
cat4-knife1,bird,bird,0.400390625
cat4-oven1,cat,cat,0.68017578125
cat4-truck3,cat,cat,0.8740234375
cat5-airplane2,cat,cat,0.93896484375
cat5-bear2,cat,cat,0.99755859375
cat5-bicycle3,cat,cat,0.9970703125
cat5-boat1,boat,boat,0.5693359375
cat5-bottle1,bottle,bottle,0.998046875
cat5-car2,cat,cat,0.86376953125
cat5-chair3,chair,chair,1.0
cat5-dog3,cat,cat,0.99658203125
cat5-elephant2,elephant,elephant,0.98095703125
cat5-keyboard3,keyboard,keyboard,0.94873046875
cat5-knife2,cat,cat,0.99560546875
cat6-bear1,bear,bear,0.9521484375
cat6-chair3,chair,chair,1.0
cat6-clock3,cat,cat,0.5634765625
cat6-keyboard3,cat,cat,0.935546875
cat6-oven1,cat,cat,0.98046875
cat7-airplane2,cat,cat,0.97021484375
cat7-boat3,bird,bird,0.2861328125
cat7-bottle1,bottle,bottle,0.99853515625
cat7-clock3,clock,clock,0.93701171875
cat7-dog3,cat,cat,0.99365234375
cat7-elephant1,cat,cat,0.99072265625
cat7-knife2,knife,knife,0.83642578125
cat7-truck2,truck,truck,0.98876953125
cat8-bear1,bear,bear,0.55029296875
cat8-bicycle3,cat,cat,0.99462890625
cat8-bird2,cat,cat,0.9853515625
cat8-car2,car,car,0.8369140625
cat9-bicycle1,bicycle,bicycle,0.9462890625
cat9-bird3,cat,cat,0.9951171875
cat9-boat2,cat,cat,0.603515625
cat9-bottle2,bottle,bottle,1.0
cat9-cat3,cat,cat,0.99560546875
cat9-chair2,chair,chair,1.0
cat9-clock2,clock,clock,0.923828125
cat9-dog2,cat,cat,0.99560546875
